tier,exit_day,exit_reason,gross_return,net_return,size_mult,success_label,good_trade,ugly_loser,year
CONFIDENT_YES,18,stop_loss,-0.08,-0.068425,0.85,False,False,False,2024
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2024
SMALLER_YES,12,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2024
CONFIDENT_YES,39,stop_loss,-0.08,-0.068425,0.85,True,True,False,2024
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2024
CONFIDENT_YES,7,profit_target,0.05,0.042075,0.85,True,True,False,2024
CONFIDENT_YES,15,stop_loss,-0.08,-0.068425,0.85,True,True,False,2024
CONFIDENT_YES,27,profit_target,0.05,0.042075,0.85,True,True,False,2024
SMALLER_YES,7,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,16,stop_loss,-0.08,-0.0483,0.6,True,True,False,2024
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2024
SMALLER_YES,11,stop_loss,-0.08,-0.0483,0.6,False,False,False,2024
SMALLER_YES,4,stop_loss,-0.08,-0.0483,0.6,True,False,False,2024
CONFIDENT_YES,34,profit_target,0.05,0.042075,0.85,False,False,False,2024
CONFIDENT_YES,18,stop_loss,-0.08,-0.068425,0.85,True,True,False,2024
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2024
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,False,True,2024
SMALLER_YES,11,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,27,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,15,stop_loss,-0.08,-0.0322,0.4,True,True,False,2024
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2024
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,False,False,2024
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,5,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,8,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,8,profit_target,0.05,0.042075,0.85,True,False,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,5,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,6,stop_loss,-0.08,-0.068425,0.85,True,False,False,2025
CONFIDENT_YES,18,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,31,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,7,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,26,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
SMALLER_YES,15,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,9,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,20,stop_loss,-0.08,-0.0483,0.6,False,False,False,2025
SMALLER_YES,20,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,12,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,10,stop_loss,-0.08,-0.0483,0.6,True,False,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.029699999999999997,0.6,True,False,True,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,False,True,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,8,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,ugly_loss_stop,-0.12,-0.10242499999999999,0.85,True,True,False,2025
CONFIDENT_YES,3,stop_loss,-0.08,-0.068425,0.85,True,False,True,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,False,True,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,12,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,10,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,7,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,2,stop_loss,-0.08,-0.068425,0.85,True,False,False,2025
CONFIDENT_YES,5,stop_loss,-0.08,-0.068425,0.85,False,False,True,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,False,False,2025
CONFIDENT_YES,25,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,3,stop_loss,-0.08,-0.068425,0.85,True,False,True,2025
CONFIDENT_YES,8,stop_loss,-0.08,-0.068425,0.85,True,False,False,2025
SMALLER_YES,7,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,7,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
CONFIDENT_YES,5,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
SMALLER_YES,3,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,6,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,4,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,14,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,4,stop_loss,-0.08,-0.0483,0.6,True,False,False,2025
SMALLER_YES,3,stop_loss,-0.08,-0.0483,0.6,True,False,True,2025
SMALLER_YES,6,stop_loss,-0.08,-0.0483,0.6,False,False,False,2025
SMALLER_YES,3,stop_loss,-0.08,-0.0483,0.6,True,False,False,2025
SMALLER_YES,4,stop_loss,-0.08,-0.0483,0.6,False,False,False,2025
SMALLER_YES,19,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,11,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,17,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,9,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,12,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,15,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,14,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,12,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,5,profit_target,0.05,0.029699999999999997,0.6,True,False,False,2025
CONFIDENT_YES,7,stop_loss,-0.08,-0.068425,0.85,True,False,True,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,False,True,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,False,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,12,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,12,ugly_loss_stop,-0.12,-0.10242499999999999,0.85,True,False,False,2025
CONFIDENT_YES,9,stop_loss,-0.08,-0.068425,0.85,True,False,True,2025
CONFIDENT_YES,5,stop_loss,-0.08,-0.068425,0.85,True,False,True,2025
SMALLER_YES,9,stop_loss,-0.08,-0.0322,0.4,True,False,True,2025
SMALLER_YES,7,stop_loss,-0.08,-0.0322,0.4,False,False,True,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,6,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,6,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,21,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,21,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,15,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,9,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,21,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,10,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,31,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,6,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,21,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,8,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,35,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,15,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
CONFIDENT_YES,12,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,stop_loss,-0.08,-0.068425,0.85,True,False,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,12,stop_loss,-0.08,-0.068425,0.85,False,False,True,2025
CONFIDENT_YES,36,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,16,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,25,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,11,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,60,max_hold,-0.042023229783013843,-0.03614474531556177,0.85,True,True,False,2025
CONFIDENT_YES,31,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,8,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,5,stop_loss,-0.08,-0.0322,0.4,True,False,False,2025
SMALLER_YES,24,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,21,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,57,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,17,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,11,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,18,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,11,stop_loss,-0.08,-0.068425,0.85,False,False,False,2025
CONFIDENT_YES,14,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,17,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,16,profit_target,0.05,0.042075,0.85,False,False,False,2025
SMALLER_YES,11,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,33,profit_target,0.05,0.029699999999999997,0.6,False,False,False,2025
SMALLER_YES,14,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,13,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,9,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,26,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,20,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,31,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,12,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,9,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,27,ugly_loss_stop,-0.12,-0.10242499999999999,0.85,True,True,False,2025
CONFIDENT_YES,17,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,37,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,9,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,11,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,24,ugly_loss_stop,-0.12,-0.10242499999999999,0.85,True,True,False,2025
CONFIDENT_YES,28,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,6,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,11,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,15,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,32,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,20,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,53,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,16,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,16,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
CONFIDENT_YES,13,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,23,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,46,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,7,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,12,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,60,max_hold,-0.03661282343779991,-0.03154589992212992,0.85,True,True,False,2025
CONFIDENT_YES,33,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,37,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
SMALLER_YES,7,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,15,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,18,stop_loss,-0.08,-0.0483,0.6,True,True,False,2025
SMALLER_YES,35,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,33,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,24,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,7,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,57,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,29,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,12,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,14,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,31,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,30,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,6,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
SMALLER_YES,7,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,15,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,35,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,39,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,11,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,17,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,20,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,13,stop_loss,-0.08,-0.0322,0.4,True,True,False,2025
SMALLER_YES,12,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,41,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,8,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,3,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,60,max_hold,-0.06523466306541433,-0.05587446360560218,0.85,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,55,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,30,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,4,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,20,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,False,False,2025
CONFIDENT_YES,21,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,21,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,stop_loss,-0.08,-0.068425,0.85,True,False,True,2025
SMALLER_YES,12,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,6,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,13,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
SMALLER_YES,2,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,2,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,8,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,5,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
SMALLER_YES,8,profit_target,0.05,0.019800000000000005,0.4,True,True,False,2025
CONFIDENT_YES,4,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,3,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,5,profit_target,0.05,0.042075,0.85,True,True,False,2025
SMALLER_YES,10,profit_target,0.05,0.029699999999999997,0.6,True,True,False,2025
CONFIDENT_YES,7,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,12,profit_target,0.05,0.042075,0.85,True,True,False,2025
CONFIDENT_YES,17,stop_loss,-0.08,-0.068425,0.85,True,True,False,2025
CONFIDENT_YES,12,profit_target,0.05,0.042075,0.85,True,True,False,2025
